	F1norm_rprr	datasetname	homogeneity	knownmodules	method	precision	recall	recovery	relevance	runningtime
138	0.7099832743029856	yeast_gpl2529	0.2	strict	click	0.03869065862292076	0.006265513842591225	0.10865921787709498	0.04643174178723856	157.6015169620514
139	1.5043544714759007	yeast_gpl2529	0.2	minimal	click	0.0543894734360732	0.01782266544393884	0.16295415224913495	0.05891004180024505	157.6015169620514
140	0.915971534343854	yeast_gpl2529	0.2	interconnected	click	0.04151898366396279	0.0062104773774979	0.10583840270590908	0.0516257009505675	157.6015169620514
141	0.9450836880549299	yeast_gpl2529	0.25	strict	click	0.040616210578443314	0.009173511312327924	0.15704389971905894	0.05715408243146555	171.20792603492737
142	1.7129802525322877	yeast_gpl2529	0.25	minimal	click	0.05329511922908545	0.01989211337873234	0.1723952471360103	0.07113900028574047	171.20792603492737
143	1.2239663739000528	yeast_gpl2529	0.25	interconnected	click	0.04303276147915149	0.008478291509731246	0.1489324956160188	0.06873001453301497	171.20792603492737
144	1.8152899105355915	yeast_gpl2529	0.30000000000000004	strict	click	0.05803921948585405	0.023939691184356196	0.20585024217120132	0.11110195487874464	176.4153962135315
145	2.2585102738183545	yeast_gpl2529	0.30000000000000004	minimal	click	0.04821903013831564	0.031125267776562646	0.18645341907078902	0.10376047872014704	176.4153962135315
146	2.2362983094243334	yeast_gpl2529	0.30000000000000004	interconnected	click	0.055345839773222605	0.0234567513878229	0.19758836687807052	0.11811712915183613	176.4153962135315
147	2.011211610739403	yeast_gpl2529	0.35000000000000003	strict	click	0.05719291807600438	0.02824653353260549	0.20207904975370303	0.1314093552840596	170.33891892433167
148	2.387966574311031	yeast_gpl2529	0.35000000000000003	minimal	click	0.05044259800339817	0.03612673437361242	0.16901276496303652	0.11662163160344627	170.33891892433167
149	2.1248363023594457	yeast_gpl2529	0.35000000000000003	interconnected	click	0.04930744927468766	0.023905349240232396	0.16804290881890002	0.11781932299458862	170.33891892433167
150	2.0595627673602612	yeast_gpl2529	0.4	strict	click	0.04856795531713536	0.030972170297741998	0.21241986024055476	0.13534496580588903	173.3648500442505
151	2.516713651870247	yeast_gpl2529	0.4	minimal	click	0.04376848011686006	0.04274880963243063	0.1672904833268497	0.1310346826472048	173.3648500442505
152	2.1917129575503993	yeast_gpl2529	0.4	interconnected	click	0.04201109502582219	0.026095990205881398	0.16073659999594092	0.13228620266514474	173.3648500442505
153	2.520395662432272	yeast_gpl2529	0.45	strict	click	0.05884518309081719	0.04403241664286226	0.2445401346303702	0.159470076405686	187.02103090286255
154	2.851987587580309	yeast_gpl2529	0.45	minimal	click	0.0438413510409473	0.05353562329374094	0.19943205264859354	0.14466668690795015	187.02103090286255
155	2.503979182312924	yeast_gpl2529	0.45	interconnected	click	0.044570570450243215	0.03266890606526907	0.1880364579405516	0.14501460534366997	187.02103090286255
156	2.450668307920937	yeast_gpl2529	0.5	strict	click	0.05613676063178008	0.04334789419045801	0.23185892926419402	0.15784673606377086	228.51744484901428
157	2.8785428992939526	yeast_gpl2529	0.5	minimal	click	0.0422816406990002	0.05985616284270284	0.185684096718096	0.1533162039668297	228.51744484901428
158	2.4857763868470526	yeast_gpl2529	0.5	interconnected	click	0.04188901519830666	0.03361826761500137	0.17643877939135935	0.15117746324206383	228.51744484901428
159	2.759644257098076	yeast_gpl2529	0.55	strict	click	0.07538553978254849	0.058964959183586754	0.22815105190691007	0.16953516066244387	250.36998414993286
160	3.296711392488061	yeast_gpl2529	0.55	minimal	click	0.056903223340493726	0.07478874842209812	0.21511090274187378	0.15947028593139007	250.36998414993286
161	2.9688177338150994	yeast_gpl2529	0.55	interconnected	click	0.06311964897701626	0.05113989678556384	0.20295422193256815	0.15530697990297815	250.36998414993286
162	2.5917046650341167	yeast_gpl2529	0.6000000000000001	strict	click	0.059424724015049384	0.04796308024113974	0.2371007890032008	0.16710499249131747	242.4258677959442
163	3.2908032590167107	yeast_gpl2529	0.6000000000000001	minimal	click	0.051950899732051754	0.07161801775924526	0.2211629370655645	0.1626351069667189	242.4258677959442
164	2.729681597223268	yeast_gpl2529	0.6000000000000001	interconnected	click	0.052739992140012674	0.04242317874205629	0.19051869467137067	0.15030136550143838	242.4258677959442
165	2.094769187821089	yeast_gpl2529	0.65	strict	click	0.05231290131297261	0.038830831527999425	0.19430915679010852	0.129655347536706	208.49561500549316
166	2.6303713523600103	yeast_gpl2529	0.65	minimal	click	0.04139085406677475	0.05095702850634763	0.18009503983595662	0.13289313133763794	208.49561500549316
167	2.3760182900372477	yeast_gpl2529	0.65	interconnected	click	0.04602429531079683	0.03614039457958157	0.17343216544344361	0.12743526230034719	208.49561500549316
168	1.7481134969739132	yeast_gpl2529	0.7000000000000001	strict	click	0.03770305834494742	0.029676236816550905	0.1689299556637147	0.1160969214239697	234.99157786369324
