	F1norm_rprr	datasetname	k	knownmodules	method	precision	recall	recovery	relevance	runningtime
72	2.31809970093815	yeast_gpl2529	25.0	strict	hybrid	0.057742469455243035	0.0491530097656721	0.17326423329777596	0.16024861194789516	1244.0816278457642
73	2.601877953684092	yeast_gpl2529	25.0	minimal	hybrid	0.04006679438895858	0.05923925959049834	0.15207866464886174	0.14408509656327154	1244.0816278457642
74	2.6196096693950164	yeast_gpl2529	25.0	interconnected	hybrid	0.051920469733576426	0.04881365455537896	0.15723445844551978	0.15236842734656036	1244.0816278457642
75	2.364496760199468	yeast_gpl2529	50.0	strict	hybrid	0.04988762055059798	0.05289807471389764	0.1745562448305729	0.1732418995613741	1234.318104982376
76	2.5686305722261813	yeast_gpl2529	50.0	minimal	hybrid	0.03452530073195489	0.06201770527380587	0.14012103977901977	0.1606355095406716	1234.318104982376
77	2.5892618184254967	yeast_gpl2529	50.0	interconnected	hybrid	0.04538951142437829	0.05173606330326904	0.14852109538228514	0.1610161278505149	1234.318104982376
78	2.288118224231681	yeast_gpl2529	75.0	strict	hybrid	0.04269012000078469	0.04909088203829755	0.1813217456793632	0.16982209438304355	1245.654510974884
79	2.452294084544733	yeast_gpl2529	75.0	minimal	hybrid	0.028764427067676	0.05922783019921303	0.1430046303933249	0.15465665373032458	1245.654510974884
80	2.5594674532100044	yeast_gpl2529	75.0	interconnected	hybrid	0.03913374875090995	0.050491851935601205	0.15346266491150967	0.16187242565291932	1245.654510974884
81	2.349048029196245	yeast_gpl2529	100.0	strict	hybrid	0.04116012543343404	0.051942519875502836	0.1983588769623841	0.16818989581392546	1216.3394711017609
82	2.52361108164052	yeast_gpl2529	100.0	minimal	hybrid	0.029895540894782843	0.06650672729787832	0.14383685999167417	0.15789383809484514	1216.3394711017609
83	2.587717621681202	yeast_gpl2529	100.0	interconnected	hybrid	0.034124243253222164	0.05086151035325717	0.1628976693965103	0.16808088637382324	1216.3394711017609
84	2.369785417242858	yeast_gpl2529	125.0	strict	hybrid	0.038982189689912315	0.05048899144451324	0.21535867225129082	0.16845967561625788	1243.1165490150452
85	2.58697116736128	yeast_gpl2529	125.0	minimal	hybrid	0.02938600161044207	0.06899729251190358	0.14791343985058247	0.165266803268336	1243.1165490150452
86	2.604318587610748	yeast_gpl2529	125.0	interconnected	hybrid	0.032874796248857946	0.05099933006215196	0.16781247512506717	0.16960654784657644	1243.1165490150452
87	2.3320995556243473	yeast_gpl2529	150.0	strict	hybrid	0.035960177041483	0.048103416748398777	0.234462449100607	0.16236290168952705	1357.3339538574219
88	2.5928636871087476	yeast_gpl2529	150.0	minimal	hybrid	0.027383663582754222	0.06364734410311688	0.15733227141236475	0.16771669726733038	1357.3339538574219
89	2.407520957611789	yeast_gpl2529	150.0	interconnected	hybrid	0.027264980609370354	0.044335003841725874	0.1727308835578836	0.15498330862908002	1357.3339538574219
